Date,Adj Close
1/1/12,18.34137
1/8/12,18.261471
1/15/12,19.162195
1/22/12,19.416431
1/29/12,19.423689
2/5/12,19.54962
2/12/12,20.040188
2/19/12,19.54962
2/26/12,19.710705
3/4/12,19.820524
3/11/12,20.303774
3/18/12,20.413607
3/25/12,20.589334
4/1/12,20.552723
4/8/12,20.567369
4/15/12,20.208599
4/22/12,20.779703
4/29/12,20.428253
5/6/12,20.377211
5/13/12,19.226704
5/20/12,18.98333
5/27/12,18.540827
6/3/12,19.477457
6/10/12,20.163328
6/17/12,19.86833
6/24/12,19.654457
7/1/12,19.293077
7/8/12,18.621952
7/15/12,18.821079
7/22/12,19.189825
7/29/12,19.344707
8/5/12,19.997742
8/12/12,19.588554
8/19/12,18.532135
8/26/12,18.47261
9/2/12,17.996477
9/9/12,17.386431
9/16/12,17.20788
9/23/12,16.858215
9/30/12,16.873093
10/7/12,15.980333
10/14/12,15.824102
10/21/12,16.330006
10/28/12,16.41184
11/4/12,15.474442
11/11/12,15.175406
11/18/12,14.822138
11/25/12,14.709394
12/2/12,15.152855
12/9/12,15.430961
12/16/12,15.611353
12/23/12,15.205469
12/30/12,15.904489
1/6/13,16.535858
1/13/13,15.972134
1/20/13,15.754152
1/27/13,16.054808
2/3/13,15.784225
2/10/13,16.045038
2/17/13,15.513238
2/24/13,15.976652
3/3/13,16.394501
3/10/13,16.242554
3/17/13,16.204573
3/24/13,16.592024
3/31/13,15.908282
4/7/13,16.470463
4/14/13,17.04784
4/21/13,17.777164
4/28/13,18.202599
5/5/13,18.788185
5/12/13,18.435429
5/19/13,18.343397
5/26/13,18.619478
6/2/13,18.857199
6/9/13,19.110264
6/16/13,18.558125
6/23/13,18.581121
6/30/13,18.45076
7/7/13,18.328056
7/14/13,17.66856
7/21/13,17.837271
7/28/13,17.806597
8/4/13,17.262121
8/11/13,16.966404
8/18/13,17.376816
8/25/13,17.020611
9/1/13,17.554922
9/8/13,18.151186
9/15/13,18.406729
9/22/13,17.794977
9/29/13,17.663336
10/6/13,18.011801
10/13/13,18.491905
10/20/13,18.770687
10/27/13,18.84038
11/3/13,18.654526
11/10/13,19.165255
11/17/13,18.657204
11/24/13,18.633757
12/1/13,19.39974
12/8/13,18.985481
12/15/13,19.58733
12/22/13,20.009403
12/29/13,20.150099
1/5/14,19.954693
1/12/14,20.204802
1/19/14,19.39192
1/26/14,19.180887
2/2/14,18.922949
2/9/14,19.53739
2/16/14,19.269108
2/23/14,19.53739
3/2/14,19.442703
3/9/14,19.332235
3/16/14,19.860912
3/23/14,20.21599
3/30/14,20.64209
4/6/14,20.657869
4/13/14,21.336475
4/20/14,20.720999
4/27/14,20.839355
5/4/14,20.75256
5/11/14,20.548866
5/18/14,20.922916
5/25/14,21.742651
6/1/14,22.419123
6/8/14,23.77207
6/15/14,24.0347
6/22/14,24.615671
6/29/14,24.782797
7/6/14,24.870342
7/13/14,26.820173
7/20/14,27.257896
7/27/14,26.852007
8/3/14,25.944736
8/10/14,27.375116
8/17/14,27.992001
8/24/14,27.975981
8/31/14,28.040068
9/7/14,27.735636
9/14/14,27.895868
9/21/14,27.447222
9/28/14,27.262959
10/5/14,25.564539
10/12/14,25.139919
10/19/14,26.581984
10/26/14,27.246929
11/2/14,26.902443
11/9/14,27.377203
11/16/14,28.699699
11/23/14,30.038313
11/30/14,30.377005
12/7/14,29.215797
12/14/14,29.328691
12/21/14,30.280237
12/28/14,29.320625
1/4/15,29.643179
1/11/15,29.3932
1/18/15,29.3932
1/25/15,26.643387
2/1/15,26.853048
2/8/15,27.906572
2/15/15,27.947176
2/22/15,27.005051
3/1/15,26.956322
3/8/15,25.12079
3/15/15,25.429419
3/22/15,25.989822
3/29/15,25.023319
4/5/15,25.932972
4/12/15,26.371552
4/19/15,26.0548
4/26/15,27.14312
5/3/15,26.639568
5/10/15,26.987637
5/17/15,27.363934
5/24/15,28.190174
5/31/15,26.046867
6/7/15,25.621485
6/14/15,26.235022
6/21/15,25.376064
6/28/15,24.999754
7/5/15,23.862659
7/12/15,24.108078
7/19/15,22.954622
7/26/15,23.682697
8/2/15,23.625429
8/9/15,23.937174
8/16/15,21.908039
8/23/15,23.442263
8/30/15,23.524746
9/6/15,24.308355
9/13/15,23.937174
9/20/15,23.76395
9/27/15,25.166201
10/4/15,26.510702
10/11/15,27.253075
10/18/15,28.787291
10/25/15,27.929451
11/1/15,27.912952
11/8/15,26.672531
11/15/15,28.790716
11/22/15,28.624592
11/29/15,29.023304
12/6/15,28.466766
12/13/15,28.134506
12/20/15,29.056528
12/27/15,28.616276
1/3/16,26.174139
1/10/16,24.720484
1/17/16,24.861692
1/24/16,25.767118
1/31/16,24.122404
2/7/16,23.999529
2/14/16,24.058191
2/21/16,24.971584
2/28/16,25.667097
3/6/16,26.614002
3/13/16,27.384939
3/20/16,26.714563
3/27/16,27.192207
4/3/16,26.505068
4/10/16,26.362616
4/17/16,26.513447
4/24/16,25.373806
5/1/16,25.172693
5/8/16,25.280251
5/15/16,25.483099
5/22/16,26.683302
5/29/16,26.725563
6/5/16,27.080555
6/12/16,26.843899
6/19/16,26.666401
6/26/16,27.680656
7/3/16,28.737169
7/10/16,29.641544
7/17/16,29.295002
7/24/16,29.464045
7/31/16,29.56547
8/7/16,29.44042
8/14/16,30.011011
8/21/16,30.028034
8/28/16,30.726364
9/4/16,30.181314
9/11/16,32.080425
9/18/16,31.671658
9/25/16,32.148575
10/2/16,32.446625
10/9/16,31.893078
10/16/16,29.934359
10/23/16,29.585203
10/30/16,28.622866
11/6/16,29.697647
11/13/16,29.989384
11/20/16,30.40984
11/27/16,29.311514
12/4/16,30.684418
12/11/16,31.156355
12/18/16,31.722685
12/25/16,31.122034
1/1/17,31.302221
1/8/17,31.568226
1/15/17,31.696941
1/22/17,32.589314
1/29/17,31.336554
2/5/17,30.540514
2/12/17,31.525688
2/19/17,31.568895
2/26/17,31.024471
3/5/17,31.033106
3/12/17,30.480024
3/19/17,30.384962
3/26/17,31.171375
4/2/17,31.136801
4/9/17,30.46274
4/16/17,31.387426
4/23/17,31.240509
4/30/17,31.819521
5/7/17,30.933126
5/14/17,30.819944
5/21/17,31.56868
5/28/17,31.62092
6/4/17,31.089846
6/11/17,30.654524
6/18/17,29.766499
6/25/17,29.374725
7/2/17,29.496616
7/9/17,30.1931
7/16/17,30.236639
7/23/17,30.741602
7/30/17,31.603508
8/6/17,31.463575
8/13/17,30.709217
8/20/17,30.410986
8/27/17,30.779394
9/3/17,30.867102
9/10/17,32.454758
9/17/17,32.61264
9/24/17,33.402088
10/1/17,34.761681
10/8/17,34.796764
10/15/17,35.463409
10/22/17,38.945717
10/29/17,40.647392
11/5/17,39.980755
11/12/17,39.379452
11/19/17,39.485336
11/26/17,39.423573
12/3/17,38.250042
12/10/17,39.317688
12/17/17,41.205929
12/24/17,40.729454
12/31/17,39.476509
1/7/18,38.152981
1/14/18,39.5471
1/21/18,44.188286
1/28/18,40.720627
2/4/18,38.779453
2/11/18,40.472775
2/18/18,42.400471
2/25/18,43.510906
3/4/18,46.362465
3/11/18,45.456348
3/18/18,43.848454
3/25/18,46.264755
4/1/18,43.342113
4/8/18,46.069309
4/15/18,45.77615
4/22/18,46.842163
4/29/18,46.886581
5/6/18,48.845837
5/13/18,47.800484
5/20/18,49.533806
5/27/18,50.999092
6/3/18,49.185345
6/10/18,49.23896
6/17/18,46.907017
6/24/18,44.414246
7/1/18,45.897404
7/8/18,46.656849
7/15/18,46.379868
7/22/18,42.600506
7/29/18,44.34277
8/5/18,43.645855
8/12/18,42.338223
8/19/18,42.841595
8/26/18,43.53376
9/2/18,41.753937
9/9/18,40.935932
9/16/18,41.942703
9/23/18,42.509003
9/30/18,42.275299
10/7/18,40.342655
10/14/18,39.551624
10/21/18,41.07077
10/28/18,42.347202
11/4/18,43.246109
11/11/18,44.169556
11/18/18,42.098106
11/25/18,44.603737
12/2/18,41.826748
12/9/18,43.292126
12/16/18,40.56036
12/23/18,42.288071
12/30/18,42.713215
1/6/19,44.260002
1/13/19,44.49519
1/20/19,42.550392
1/27/19,44.07909
2/3/19,44.178593
2/10/19,47.025646
2/17/19,47.781189
2/24/19,48.518524
3/3/19,47.772087
3/10/19,49.456131
3/17/19,48.482113
3/24/19,48.882645
3/31/19,50.612194
4/7/19,51.358635
4/14/19,53.242935
4/21/19,47.72657
4/28/19,47.107574
5/5/19,42.055454
5/12/19,41.113228
5/19/19,40.820148
5/26/19,40.334743
6/2/19,42.157318
6/9/19,42.303856
6/16/19,43.467007
6/23/19,43.842506
6/30/19,44.034847
7/7/19,45.720032
7/14/19,46.040588
7/21/19,47.249535
7/28/19,44.584362
8/4/19,42.111519
8/11/19,42.875317
8/18/19,41.455353
8/25/19,43.714375
9/1/19,46.950771
9/8/19,48.444496
9/15/19,46.766369
9/22/19,46.821686
9/29/19,46.950771
10/6/19,48.029572
10/13/19,47.356472
10/20/19,52.058929
10/27/19,52.105026
11/3/19,53.727844
11/10/19,53.736118
11/17/19,53.411633
11/24/19,53.819569
12/1/19,52.669937
12/8/19,53.578518
12/15/19,54.65398
12/22/19,55.701633
12/29/19,55.720169
1/5/20,54.644711
1/12/20,55.256615
1/19/20,63.480206
1/26/20,59.271065
2/2/20,61.208744
2/9/20,62.674793
2/16/20,59.944935
2/23/20,51.72744
3/1/20,51.960361
3/8/20,50.711891
3/15/20,42.699368
3/22/20,48.792606
3/29/20,50.432384
4/5/20,53.236774
4/12/20,56.23682
4/19/20,55.21196
4/26/20,53.544228
5/3/20,55.593952
5/10/20,54.605621
5/17/20,58.33469
5/24/20,58.962456
5/31/20,60.283546
6/7/20,55.589424
6/14/20,55.861134
6/21/20,53.87479
6/28/20,55.402027
7/5/20,55.776817
7/12/20,56.217182
7/19/20,47.400448
7/26/20,44.720768
8/2/20,45.00185
8/9/20,46.118732
8/16/20,46.486633
8/23/20,47.571445
8/30/20,47.241287
9/6/20,46.486633
9/13/20,47.062046
9/20/20,47.109219
9/27/20,48.118565
10/4/20,49.82597
10/11/20,51.090015
10/18/20,45.46785
10/25/20,41.770042
11/1/20,42.817123
11/8/20,43.195068
11/15/20,43.128555
11/22/20,45.085926
11/29/20,49.399731
12/6/20,47.252327
12/13/20,45.095425
12/20/20,44.724854
12/27/20,47.337845
1/3/21,49.076675
1/10/21,54.711227
1/17/21,53.837055
1/24/21,52.74435
1/31/21,55.28133
2/7/21,59.086967
2/14/21,60.2341
2/21/21,58.102341
2/28/21,58.064106
3/7/21,60.128944
3/14/21,60.951054
3/21/21,62.012161
3/28/21,61.706249
4/4/21,65.252808
4/11/21,61.897442
4/18/21,56.63018
4/25/21,54.995522
5/2/21,55.129345
5/9/21,53.237446
5/16/21,53.939587
5/23/21,54.939888
5/30/21,55.180347
6/6/21,55.642025
6/13/21,53.545235
6/20/21,53.776073
6/27/21,54.593628
7/4/21,53.853016
7/11/21,52.871952
7/18/21,50.977142
7/25/21,51.669659
8/1/21,51.862022
8/8/21,51.782768
8/15/21,50.350002
8/22/21,52.170002
8/29/21,51.802124
9/5/21,52.121593
9/12/21,52.528187
9/19/21,52.489471
9/26/21,52.140961
10/3/21,52.092556
10/10/21,52.721809
10/17/21,47.881386
10/24/21,47.436073
10/31/21,49.294788
11/7/21,49.042957
11/14/21,48.272854
11/21/21,47.551491
11/28/21,48.009659
12/5/21,49.315907
12/12/21,49.34515
12/19/21,50.017776
12/26/21,50.436947